alive,alive_since,anonymity,average_timeout,first_seen,ip_data_as,ip_data_asname,ip_data_city,ip_data_continent,ip_data_continentCode,ip_data_country,ip_data_countryCode,ip_data_district,ip_data_hosting,ip_data_isp,ip_data_lat,ip_data_lon,ip_data_mobile,ip_data_org,ip_data_proxy,ip_data_regionName,ip_data_status,ip_data_timezone,ip_data_zip,ip_data_last_update,last_seen,port,protocol,proxy,ssl,timeout,times_alive,times_dead,uptime,ip
true,1789579857.8149,elite,2680.2659106213,1789532198.9069,"AS24940 Hetzner Online GmbH",HETZNER-AS,Falkenstein,Europe,EU,Germany,DE,,true,"Hetzner Online GmbH",50.4777,12.3649,false,Hetzner,true,Saxony,success,Europe/Berlin,08223,1789531210,1789582038.4496,10813,socks5,49.13.22.249:10813,true,1616.8129444122,567,120,82.532751091703,49.13.22.249
true,1789581913.9548,elite,4820.8252730435,1789568636.6655,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1789565810,1789582038.3561,12530,socks5,45.74.31.22:12530,true,4450.2370357513,73,53,57.936507936508,45.74.31.22
true,1789582010.259,elite,2211.8671665094,1783215063.4814,"AS41985 Stargroup LLC",STARGROUP-UA-AS,Kyiv,Europe,EU,Ukraine,UA,,false,"Stargroup LLC",50.458,30.5303,false,"Stargroup LLC",true,"Kyiv City",success,Europe/Kyiv,01001,1789260491,1789582038.2832,3129,socks4,185.244.158.4:3129,true,1226.459980011,190077,145817,56.588388003358,185.244.158.4
true,1789581794.1575,elite,4867.9966194795,1789488792.0884,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1789487039,1789582038.2506,16537,socks5,45.74.31.40:16537,true,3008.8789463043,707,584,54.763749031758,45.74.31.40
true,1789581110.9835,elite,4882.8131800462,1789537202.6299,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1789533890,1789582038.2466,10067,socks5,45.74.31.22:10067,true,4516.9751644135,238,239,49.895178197065,45.74.31.22
true,1789582028.4507,elite,3163.6989106118,1771063512.2067,"AS131717 PT Citra Jelajah Informatika",IDNIC-CIFO-AS-ID,Pamanukan,Asia,AS,Indonesia,ID,,false,"PT Citra Jelajah Informatika",-6.28417,107.811,false,,false,"West Java",success,Asia/Jakarta,,1789080991,1789582038.1876,4153,socks4,103.25.167.177:4153,true,3878.2057762146,11756,17255,40.522560408121,103.25.167.177
true,1789581058.7331,elite,4196.2472786561,1789115363.7681,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1789111727,1789582038.069,5067,socks5,45.74.31.42:5067,true,141.49403572083,906,3091,22.667000250188,45.74.31.42
true,1789176120.9773,anonymous,1181.9878595861,1756034724.8045,"AS4788 TM TECHNOLOGY SERVICES SDN. BHD.",TTSSB-MY,"Batu Caves",Asia,AS,Malaysia,MY,,false,"ADSL Streamyx Telekom Malaysia",3.238,101.682,false,,true,Selangor,success,Asia/Kuala_Lumpur,68100,1789463427,1789582038.0672,80,http,219.93.101.62:80,false,658.6389541626,480837,40221,92.280897711963,219.93.101.62
true,1789518302.8791,elite,1413.5508658115,1776082450.8739,"AS6181 Cincinnati Bell Telephone Company LLC",FUSE-NET,Cincinnati,"North America",NA,"United States",US,,false,"Cincinnati Bell Telephone Company LLC",39.1443,-84.5482,false,"Fuse Internet Access",true,Ohio,success,America/New_York,45225,1789383957,1789582038.0426,4145,socks4,216.68.128.121:4145,true,1914.5412445068,1037926,2266,99.782155602043,216.68.128.121
true,1789582037.833,elite,2876.665315367,1789501197.0989,"AS62005 BlueVPS OU",BV-EU-AS,Atlanta,"North America",NA,"United States",US,,true,"BlueVPS OU",33.7489,-84.3879,false,"BlueVPS OU",false,Georgia,success,America/New_York,,1789501198,1789582037.833,1080,socks4,146.19.49.195:1080,true,5068.5660839081,4790,1495,76.213206046142,146.19.49.195
true,1789580856.5226,elite,5079.3258320237,1788115149.613,"AS209783 Avaye Segal Net Co. PJS",segalnet,Tehran,Asia,AS,Iran,IR,,false,"Avaye Segal Net Co. PJS",35.7219,51.3347,false,"Pardazesh Argham Yasna Co",true,Tehran,success,Asia/Tehran,,1789323473,1789582037.7587,2080,socks4,194.31.108.109:2080,true,686.67674064636,106235,13371,88.820794943397,194.31.108.109
true,1789581940.2868,elite,7035.3227342878,1789537150.5447,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1789533890,1789582037.6698,12650,socks5,45.74.31.22:12650,true,4358.6013317108,203,259,43.939393939394,45.74.31.22
true,1789581351.2668,transparent,10614.09520971,1787876539.1145,"AS6517 LAKENETWORKS",LAKENETWORKS-AS,Milan,Europe,EU,Italy,IT,,true,LAKENETWORKS,45.4722,9.1922,false,LakeNetworks,true,Lombardy,success,Europe/Rome,20153,1789084825,1789582037.6519,3306,http,5.231.80.233:3306,true,52.710771560669,3615,8553,29.709072978304,5.231.80.233
true,1789581936.6999,elite,6691.440099629,1789194697.3946,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1789191328,1789582037.6391,10728,socks5,45.74.31.30:10728,true,2845.9117412567,985,2697,26.751765344921,45.74.31.30
true,1789581624.4409,elite,1216.0115127112,1776081455.2256,"AS46562 Performive LLC",PERFORMIVE,"El Segundo","North America",NA,"United States",US,,false,PacketExchange,33.9263,-118.394,false,"Total server solutions",true,California,success,America/Los_Angeles,90245,1789015172,1789582037.609,4145,socks5,67.201.35.145:4145,true,1000.6251335144,85484,75764,53.013990871205,67.201.35.145
true,1789581909.1512,elite,5739.2665369882,1789496137.1582,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1789493379,1789582037.597,9848,socks5,45.74.31.22:9848,true,3387.681722641,526,571,47.948951686418,45.74.31.22
true,1789581962.6909,elite,5737.3787304024,1789534510.2525,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1789533888,1789582037.5753,16668,socks5,45.74.31.41:16668,true,2858.7489128113,385,232,62.398703403566,45.74.31.41
true,1789581667.6261,elite,5635.4552308718,1789536275.02,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1789533885,1789582037.5627,14582,socks5,45.74.31.22:14582,true,1531.0983657837,109,275,28.385416666667,45.74.31.22
true,1789581672.7946,elite,4359.299750055,1789536792.4079,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1789533876,1789582037.516,12285,socks5,45.74.31.50:12285,true,3971.3439941406,228,263,46.435845213849,45.74.31.50
true,1789582037.3333,elite,7007.8430617758,1789535767.4258,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1789533882,1789582037.3333,11443,socks5,45.74.31.22:11443,true,5407.6411724091,383,224,63.097199341021,45.74.31.22
true,1789579902.0282,elite,2712.4005811559,1776078027.6381,"AS22773 Cox Communications Inc.",ASN-CXA-ALL-CCI-22773-RDC,Pensacola,"North America",NA,"United States",US,,false,"Cox Communications Inc.",30.4077,-87.219,false,"Cox Communications",true,Florida,success,America/Chicago,32516,1789386609,1789582037.2536,4145,socks5,98.188.47.132:4145,true,959.73610877991,142993,76544,65.133895425372,98.188.47.132
true,1789582037.1789,elite,3301.1065320119,1710606793.0883,"AS205368 Fnet LLC",Fnet,Yerevan,Asia,AS,Armenia,AM,,false,"Fnet LLC",40.1814,44.5102,false,,true,Yerevan,success,Asia/Yerevan,,1789293346,1789582037.1789,3629,socks4,185.215.53.193:3629,true,3398.4270095825,45377,906834,4.7654353919457,185.215.53.193
true,1789581877.8142,elite,7219.0113006043,1789535729.646,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1789533885,1789582037.1686,11287,socks5,45.74.31.22:11287,true,3346.1656570435,271,248,52.215799614644,45.74.31.22
true,1789582037.1529,elite,8411.3436917747,1789160514.5648,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1789158340,1789582037.1529,5022,socks5,45.74.31.30:5022,true,5841.9766426086,1827,3266,35.872766542313,45.74.31.30
true,1789582010.856,elite,7200.399115063,1789338036.2858,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1789334970,1789582037.146,7274,socks5,45.74.31.30:7274,true,4065.9058094025,1374,1582,46.481732070365,45.74.31.30
true,1789582032.3137,elite,3378.1669770586,1710540184.6577,"AS6057 Administracion Nacional de Telecomunicaciones","Administracion Nacional de Telecomunicaciones",Montevideo,"South America",SA,Uruguay,UY,,false,"Administracion Nacional de Telecomunicaciones",-34.9087,-56.1539,false,"Cliente Antel Uruguay",true,"Montevideo Department",success,America/Montevideo,11300,1789251071,1789582037.1267,4153,socks4,179.27.86.36:4153,true,1168.7874794006,300986,950731,24.045850619589,179.27.86.36
true,1789582037.1142,elite,903.431140733,1777105767.7651,"AS135649 PT Apci Network Solutions",IDNIC-APCI-AS-ID,Cirebon,Asia,AS,Indonesia,ID,,false,"PT Apci Network Solutions",-6.8698,108.6414,false,"Indonesia Network Information Center",true,"West Java",success,Asia/Jakarta,45186,1789201448,1789582037.1142,1081,socks4,160.250.226.94:1081,true,902.68158912659,169884,299640,36.182175991004,160.250.226.94
true,1789579619.8847,elite,282.68813731065,1789579619.8847,"AS36352 HostPapa",AS-COLOCROSSING,Marietta,"North America",NA,"United States",US,,true,HostPapa,33.9521,-84.5475,false,"RackNerd LLC",false,Georgia,success,America/New_York,30006,1789576450,1789582036.9972,3128,http,23.95.218.236:3128,true,313.99345397949,67,0,100,23.95.218.236
true,1789581939.6049,elite,3074.2363125418,1783547800.5684,"AS23969 TOT Public Company Limited",TOT-NET,"Khwaeng Thung Song Hong",Asia,AS,Thailand,TH,,false,"TOT Public Company Limited",13.8983,100.582,false,"TOT Mobile Co LTD",true,Bangkok,success,Asia/Bangkok,10210,1788990949,1789582036.9906,4153,socks4,1.20.254.32:4153,true,1896.1415290833,127350,156966,44.791710631832,1.20.254.32
true,1789581456.9169,elite,6509.7660919545,1789537275.5628,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1789533880,1789582036.9663,10009,socks5,45.74.31.41:10009,true,1959.8073959351,193,292,39.79381443299,45.74.31.41
true,1789582036.9492,elite,3379.1441602644,1788502758.6283,"AS22773 Cox Communications Inc.",ASN-CXA-ALL-CCI-22773-RDC,"San Diego","North America",NA,"United States",US,,false,"Cox Communications Inc",33.0287,-117.0846,false,"Cox Communications, Inc",true,California,success,America/Los_Angeles,92127,1789106934,1789582036.9492,4145,socks4,72.194.42.131:4145,true,1809.9126815796,25416,34949,42.103868135509,72.194.42.131
true,1789581645.6742,elite,3964.3318653107,1789534184.9736,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1789533879,1789582036.7309,9502,socks5,45.74.31.30:9502,true,3714.5245075226,155,283,35.388127853881,45.74.31.30
true,1789582036.7127,elite,2675.2429394148,1765045895.6913,"AS216071 SERVERS TECH FZCO",VDSINA,Amsterdam,Europe,EU,"The Netherlands",NL,,true,"Servers Tech Fzco",52.3716,4.8883,false,"Servers Tech Fzco",true,"North Holland",success,Europe/Amsterdam,1012,1789379734,1789582036.7127,80,http,195.26.224.135:80,false,3466.160774231,245115,125269,66.178614626982,195.26.224.135
true,1789581996.2048,elite,3803.347163934,1789535515.8444,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1789533889,1789582036.6864,8716,socks5,45.74.31.22:8716,true,1594.1870212555,131,283,31.642512077295,45.74.31.22
true,1789582036.6105,elite,3572.5593359939,1781197233.1451,"AS23673 Cogetel Online, Cambodia, ISP",ONLINE-AS,"Ta Khmau",Asia,AS,Cambodia,KH,,false,"COGETEL Co., Ltd",11.4989,104.926,false,"Cogetel Ltd",true,Kandal,success,Asia/Phnom_Penh,,1789057044,1789582036.6105,1080,socks4,103.197.242.106:1080,true,4144.7541713715,183481,212425,46.344586846373,103.197.242.106
true,1789581099.4265,elite,5476.1676471702,1787792747.3346,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1789000349,1789582036.596,5502,socks5,45.74.31.30:5502,true,4070.2228546143,885,12684,6.5222197656423,45.74.31.30
true,1789582023.5609,elite,9753.4051213596,1770198819.3749,"AS51167 Contabo GmbH",CONTABO,Lauterbourg,Europe,EU,France,FR,,true,"Contabo GmbH",48.9742,8.1851,false,,true,"Grand Est",success,Europe/Paris,67630,1789557696,1789582036.5713,9050,socks4,109.199.96.116:9050,true,1426.7454147339,128035,348628,26.860696131229,109.199.96.116
true,1789581471.236,elite,3042.3277408544,1765110772.895,"AS33876 DMNS - DOMINIOS, S.A.",Flesk-AS,"Faro Municipality",Europe,EU,Portugal,PT,,false,"Flesk Telecom",37.0348,-7.89788,false,,true,Faro,success,Europe/Lisbon,8000-000,1789391814,1789582036.5275,80,http,176.61.151.123:80,false,2997.2190856934,355315,79967,81.62869128519,176.61.151.123
true,1789581800.8337,elite,5722.7922408812,1789536130.9682,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1789533881,1789582036.5056,10198,socks5,45.74.31.22:10198,true,5807.3017597198,310,251,55.258467023173,45.74.31.22
true,1789581938.5394,elite,5037.1410151323,1789448730.4706,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1789447120,1789582036.4756,8818,socks5,45.74.31.25:8818,true,4806.4205646515,648,913,41.511851377322,45.74.31.25
true,1789581699.0715,elite,8173.1113867321,1786080279.8244,"AS132165 Connect Communications",CONNECT-AS-AP,"Tando Adam",Asia,AS,Pakistan,PK,,false,"Connect Communication",25.8943,68.5247,false,WANGSU,true,Sindh,success,Asia/Karachi,68050,1789103494,1789582036.4487,10925,socks5,111.119.162.248:10925,true,4623.2769489288,39649,40239,49.630733026237,111.119.162.248
true,1789041750.7263,elite,65.225897419382,1765046158.1695,"AS51436 IDEALAN Sp. z o.o.",IDEALAN-AS,Sokółka,Europe,EU,Poland,PL,,false,"IDEALAN Spolka Jawna - Piekarski",53.4006,23.4997,false,"IDEALAN Sp. z o.o",true,Podlasie,success,Europe/Warsaw,16-100,1789239872,1789582036.3978,80,http,178.212.144.7:80,false,51.103591918945,470153,4387,99.075525772327,178.212.144.7
true,1789582036.3128,elite,9451.4269761854,1789397755.2995,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1789396464,1789582036.3128,8847,socks5,45.74.31.30:8847,true,5025.8479118347,463,1540,23.115327009486,45.74.31.30
true,1789582001.1713,elite,6492.2169589285,1789170125.3373,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1789169329,1789582036.2543,7408,socks5,45.74.31.30:7408,true,5774.270772934,268,3141,7.8615429744793,45.74.31.30
true,1789582036.2332,elite,5303.4777804384,1789534798.5355,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1789533886,1789582036.2332,10547,socks5,45.74.31.22:10547,true,5786.4582538605,307,242,55.91985428051,45.74.31.22
true,1789582017.7402,elite,2598.6818398488,1783180300.2365,"AS216154 CLODO CLOUD SERVICE CO. L.L.C",CLODO,Amsterdam,Europe,EU,"The Netherlands",NL,,true,"Clodo Cloud Service CO. L.L.C",52.3716,4.8883,false,"Clodo Cloud Service CO. L.L.C",true,"North Holland",success,Europe/Amsterdam,1012,1789226883,1789582036.2177,445,socks5,185.200.177.138:445,true,3102.1912097931,44472,80870,35.480525282826,185.200.177.138
true,1789581902.315,elite,4206.9052375189,1789544230.6097,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1789541378,1789582036.1701,9889,socks5,45.74.31.25:9889,true,2963.3610248566,202,220,47.867298578199,45.74.31.25
true,1789581706.0944,elite,8226.0934871176,1789246425.7198,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1789245380,1789582036.1643,6950,socks5,45.74.31.30:6950,true,2142.9841518402,692,2466,21.912602913236,45.74.31.30
true,1789582036.1486,elite,8502.5254695361,1789239549.744,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1789238008,1789582036.1486,7667,socks5,45.74.31.30:7667,true,1378.2069683075,2104,2351,47.227833894501,45.74.31.30
true,1789581943.8362,elite,4209.4887440855,1789541676.5972,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1789541380,1789582036.1405,9185,socks5,45.74.31.30:9185,true,4958.153963089,88,241,26.747720364742,45.74.31.30
true,1789581714.4005,elite,5478.8623387072,1789507685.453,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1789507225,1789582036.0908,13506,socks5,45.74.31.41:13506,true,4946.3014602661,476,446,51.626898047722,45.74.31.41
true,1789582035.9912,elite,869.59644700769,1696986401.9455,"AS46562 Performive LLC",PERFORMIVE,Atlanta,"North America",NA,"United States",US,,true,"Performive LLC",33.7488,-84.3877,false,"Performive LLC",true,Georgia,success,America/New_York,30302,1789345803,1789582035.9912,18765,socks4,192.111.137.34:18765,true,2272.6402282715,460739,1091221,29.687556380319,192.111.137.34
true,1789581729.4283,elite,6970.1942229068,1789536754.3245,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1789533885,1789582035.9091,10856,socks5,45.74.31.22:10856,true,4773.6959457397,353,225,61.072664359862,45.74.31.22
true,1789582035.9025,elite,2580.1526163979,1697036938.6316,"AS22773 Cox Communications Inc.",ASN-CXA-ALL-CCI-22773-RDC,Pensacola,"North America",NA,"United States",US,,false,"Cox Communications Inc.",30.4077,-87.219,false,"Cox Communications",true,Florida,success,America/Chicago,32516,1789390601,1789582035.9025,4145,socks4,184.181.217.201:4145,true,3827.3124694824,870221,763181,53.276596943067,184.181.217.201
true,1789580654.8257,elite,2586.6490726655,1788447971.085,"AS197540 netcup GmbH",netcup-AS,Nuremberg,Europe,EU,Germany,DE,,true,"netcup GmbH",49.4527,11.0783,false,"netcup GmbH",true,Bavaria,success,Europe/Berlin,90403,1789050100,1789582035.8967,8081,socks4,152.53.183.107:8081,true,2365.5741214752,102245,2298,97.801861435008,152.53.183.107
true,1789582035.8323,elite,4031.2810676234,1771061910.6756,"AS4812 China Telecom (Group)",CHINANET-SH-AP,Shanghai,Asia,AS,China,CN,,false,"China Telecom (Group)",31.2222,121.4581,false,"Chinanet SH",true,Shanghai,success,Asia/Shanghai,,1789118507,1789582035.8912,4145,socks4,180.158.166.144:4145,true,2201.9076347351,239895,323146,42.607021513531,180.158.166.144
true,1789581855.7168,elite,1130.6429155009,1776078703.3403,"AS46562 Performive LLC",PERFORMIVE,Atlanta,"North America",NA,"United States",US,,true,"Performive LLC",33.7488,-84.3877,false,"Performive LLC",true,Georgia,success,America/New_York,30302,1789386050,1789582035.8594,4145,socks5,184.170.248.5:4145,true,1238.9619350433,96735,82529,53.96231256694,184.170.248.5
